episode,turns,won,opponent_type,rl_total,rl_action_head,rl_target_head,rl_card_select_head,opp_total,opp_action_head,opp_target_head,opp_card_select_head
117860,25,1,ComputerPlayer7,63,62,1,0,0,0,0,0
117877,15,1,ComputerPlayer7,29,25,4,0,0,0,0,0
117875,21,1,ComputerPlayer7,30,24,2,4,0,0,0,0
117844,22,0,ComputerPlayer7,128,123,5,0,0,0,0,0
117873,13,1,ComputerPlayer7,45,40,3,2,0,0,0,0
117879,11,1,ComputerPlayer7,43,31,0,12,0,0,0,0
117884,16,0,ComputerPlayer7,27,20,2,5,0,0,0,0
117881,16,0,ComputerPlayer7,37,35,0,2,0,0,0,0
117890,12,0,ComputerPlayer7,21,18,1,2,0,0,0,0
117828,20,0,ComputerPlayer7,125,123,2,0,0,0,0,0
117871,12,0,ComputerPlayer7,54,53,1,0,0,0,0,0
117889,14,0,ComputerPlayer7,29,28,1,0,0,0,0,0
117892,13,1,ComputerPlayer7,39,35,2,2,0,0,0,0
117886,14,0,ComputerPlayer7,50,46,2,2,0,0,0,0
117822,26,0,ComputerPlayer7,144,132,7,5,0,0,0,0
117900,10,0,ComputerPlayer7,31,31,0,0,0,0,0,0
117882,18,0,ComputerPlayer7,62,50,6,6,0,0,0,0
117874,15,1,ComputerPlayer7,60,56,4,0,0,0,0,0
117907,8,0,ComputerPlayer7,15,13,0,2,0,0,0,0
117901,14,0,ComputerPlayer7,30,30,0,0,0,0,0,0
117880,12,0,ComputerPlayer7,40,38,2,0,0,0,0,0
117898,17,1,ComputerPlayer7,47,35,2,10,0,0,0,0
117908,12,0,ComputerPlayer7,31,30,0,1,0,0,0,0
117910,10,0,ComputerPlayer7,15,15,0,0,0,0,0,0
117894,12,0,ComputerPlayer7,48,45,3,0,0,0,0,0
117855,14,0,ComputerPlayer7,75,74,1,0,0,0,0,0
117847,22,1,ComputerPlayer7,122,119,3,0,0,0,0,0
117896,15,1,ComputerPlayer7,44,39,4,1,0,0,0,0
117854,23,1,ComputerPlayer7,82,80,2,0,0,0,0,0
117837,32,0,ComputerPlayer7,151,144,5,2,0,0,0,0
117912,16,0,ComputerPlayer7,22,19,3,0,0,0,0,0
117902,20,0,ComputerPlayer7,50,42,5,3,0,0,0,0
117885,22,0,ComputerPlayer7,72,71,1,0,0,0,0,0
117903,12,0,ComputerPlayer7,40,40,0,0,0,0,0,0
117915,14,0,ComputerPlayer7,46,43,3,0,0,0,0,0
117918,14,0,ComputerPlayer7,41,35,5,1,0,0,0,0
117878,16,0,ComputerPlayer7,75,75,0,0,0,0,0,0
117883,22,0,ComputerPlayer7,96,92,4,0,0,0,0,0
117897,28,0,ComputerPlayer7,114,106,6,2,0,0,0,0
117916,14,0,ComputerPlayer7,30,30,0,0,0,0,0,0
117845,36,0,ComputerPlayer7,239,195,15,29,0,0,0,0
117920,15,1,ComputerPlayer7,41,34,5,2,0,0,0,0
117905,16,0,ComputerPlayer7,66,65,1,0,0,0,0,0
117913,12,0,ComputerPlayer7,48,45,2,1,0,0,0,0
117911,18,0,ComputerPlayer7,45,42,1,2,0,0,0,0
117929,12,0,ComputerPlayer7,27,27,0,0,0,0,0,0
117924,19,1,ComputerPlayer7,36,22,4,10,0,0,0,0
117891,31,1,ComputerPlayer7,117,107,9,1,0,0,0,0
117923,14,0,ComputerPlayer7,45,40,0,5,0,0,0,0
117936,12,0,ComputerPlayer7,24,24,0,0,0,0,0,0
117930,12,0,ComputerPlayer7,34,28,0,6,0,0,0,0
117893,24,0,ComputerPlayer7,111,100,3,8,0,0,0,0
117934,14,0,ComputerPlayer7,37,34,0,3,0,0,0,0
117926,13,1,ComputerPlayer7,50,41,2,7,0,0,0,0
117887,18,0,ComputerPlayer7,87,86,1,0,0,0,0,0
117922,24,0,ComputerPlayer7,61,56,1,4,0,0,0,0
117932,14,0,ComputerPlayer7,22,13,3,6,0,0,0,0
117928,20,0,ComputerPlayer7,52,50,0,2,0,0,0,0
117909,15,1,ComputerPlayer7,63,60,3,0,0,0,0,0
117906,17,1,ComputerPlayer7,99,98,1,0,0,0,0,0
117895,24,0,ComputerPlayer7,126,120,4,2,0,0,0,0
117917,14,0,ComputerPlayer7,64,60,4,0,0,0,0,0
117914,25,1,ComputerPlayer7,118,110,6,2,0,0,0,0
117941,17,1,ComputerPlayer7,38,33,5,0,0,0,0,0
117921,12,0,ComputerPlayer7,64,64,0,0,0,0,0,0
117935,18,0,ComputerPlayer7,52,52,0,0,0,0,0,0
117919,16,0,ComputerPlayer7,54,50,1,3,0,0,0,0
117948,16,0,ComputerPlayer7,29,25,0,4,0,0,0,0
117952,10,0,ComputerPlayer7,16,16,0,0,0,0,0,0
117888,30,0,ComputerPlayer7,169,146,11,12,0,0,0,0
117942,13,1,ComputerPlayer7,46,37,3,6,0,0,0,0
117939,20,0,ComputerPlayer7,31,28,1,2,0,0,0,0
117899,21,1,ComputerPlayer7,118,113,3,2,0,0,0,0
117931,20,0,ComputerPlayer7,61,60,1,0,0,0,0,0
117957,18,0,ComputerPlayer7,30,30,0,0,0,0,0,0
117956,10,0,ComputerPlayer7,32,26,5,1,0,0,0,0
117944,13,1,ComputerPlayer7,60,59,1,0,0,0,0,0
117964,14,0,ComputerPlayer7,18,18,0,0,0,0,0,0
117933,19,1,ComputerPlayer7,96,91,5,0,0,0,0,0
117940,16,0,ComputerPlayer7,38,33,5,0,0,0,0,0
117958,22,0,ComputerPlayer7,37,37,0,0,0,0,0,0
117953,18,0,ComputerPlayer7,49,48,1,0,0,0,0,0
117946,28,0,ComputerPlayer7,48,42,2,4,0,0,0,0
117806,36,0,ComputerPlayer7,267,255,12,0,0,0,0,0
117947,20,0,ComputerPlayer7,68,63,5,0,0,0,0,0
117961,14,0,ComputerPlayer7,34,32,1,1,0,0,0,0
117971,15,1,ComputerPlayer7,25,21,2,2,0,0,0,0
117972,14,0,ComputerPlayer7,23,19,0,4,0,0,0,0
117959,20,0,ComputerPlayer7,53,49,4,0,0,0,0,0
117962,16,0,ComputerPlayer7,64,55,7,2,0,0,0,0
117969,14,0,ComputerPlayer7,37,30,3,4,0,0,0,0
117966,14,0,ComputerPlayer7,46,45,1,0,0,0,0,0
117981,12,0,ComputerPlayer7,6,5,0,1,0,0,0,0
117955,22,0,ComputerPlayer7,67,53,8,6,0,0,0,0
117960,12,0,ComputerPlayer7,69,69,0,0,0,0,0,0
117945,17,1,ComputerPlayer7,106,93,5,8,0,0,0,0
117970,13,1,ComputerPlayer7,62,60,0,2,0,0,0,0
117987,10,0,ComputerPlayer7,27,27,0,0,0,0,0,0
117976,16,0,ComputerPlayer7,48,46,2,0,0,0,0,0
117950,23,1,ComputerPlayer7,98,97,1,0,0,0,0,0
117968,17,1,ComputerPlayer7,57,56,1,0,0,0,0,0
117951,18,0,ComputerPlayer7,86,83,3,0,0,0,0,0
117967,15,1,ComputerPlayer7,77,69,4,4,0,0,0,0
117986,14,0,ComputerPlayer7,38,32,5,1,0,0,0,0
117904,22,0,ComputerPlayer7,108,103,5,0,0,0,0,0
117978,17,1,ComputerPlayer7,65,58,6,1,0,0,0,0
117938,22,0,ComputerPlayer7,108,103,5,0,0,0,0,0
117984,16,0,ComputerPlayer7,47,47,0,0,0,0,0,0
117925,34,0,ComputerPlayer7,159,151,8,0,0,0,0,0
117994,14,0,ComputerPlayer7,20,19,0,1,0,0,0,0
117995,11,1,ComputerPlayer7,23,17,2,4,0,0,0,0
117977,15,1,ComputerPlayer7,65,51,4,10,0,0,0,0
117963,15,1,ComputerPlayer7,106,104,2,0,0,0,0,0
117973,24,0,ComputerPlayer7,87,78,2,7,0,0,0,0
117949,30,0,ComputerPlayer7,121,111,5,5,0,0,0,0
117954,26,0,ComputerPlayer7,130,126,4,0,0,0,0,0
117965,22,0,ComputerPlayer7,120,115,3,2,0,0,0,0
118002,20,0,ComputerPlayer7,19,19,0,0,0,0,0,0
117999,12,0,ComputerPlayer7,40,39,1,0,0,0,0,0
117992,12,0,ComputerPlayer7,53,49,2,2,0,0,0,0
117937,16,0,ComputerPlayer7,90,88,2,0,0,0,0,0
117975,22,0,ComputerPlayer7,93,90,3,0,0,0,0,0
118011,14,0,ComputerPlayer7,7,7,0,0,0,0,0,0
117997,12,0,ComputerPlayer7,37,35,1,1,0,0,0,0
117943,26,0,ComputerPlayer7,134,131,3,0,0,0,0,0
117988,15,1,ComputerPlayer7,66,63,2,1,0,0,0,0
117927,27,1,ComputerPlayer7,133,129,4,0,0,0,0,0
117979,16,0,ComputerPlayer7,88,83,2,3,0,0,0,0
117991,15,1,ComputerPlayer7,62,59,1,2,0,0,0,0
118004,14,0,ComputerPlayer7,32,30,0,2,0,0,0,0
117982,16,1,ComputerPlayer7,69,65,4,0,0,0,0,0
117985,19,1,ComputerPlayer7,79,78,0,1,0,0,0,0
117974,20,0,ComputerPlayer7,72,67,5,0,0,0,0,0
118013,18,0,ComputerPlayer7,31,31,0,0,0,0,0,0
118000,11,1,ComputerPlayer7,62,60,2,0,0,0,0,0
118016,12,0,ComputerPlayer7,17,13,0,4,0,0,0,0
118006,22,0,ComputerPlayer7,60,52,0,8,0,0,0,0
118018,11,1,ComputerPlayer7,19,19,0,0,0,0,0,0
118001,12,0,ComputerPlayer7,57,54,2,1,0,0,0,0
117989,20,0,ComputerPlayer7,84,84,0,0,0,0,0,0
118005,14,0,ComputerPlayer7,29,27,2,0,0,0,0,0
117980,14,0,ComputerPlayer7,85,82,2,1,0,0,0,0
118012,19,1,ComputerPlayer7,51,46,1,4,0,0,0,0
117993,20,0,ComputerPlayer7,87,82,0,5,0,0,0,0
118015,12,0,ComputerPlayer7,47,46,0,1,0,0,0,0
118021,17,1,ComputerPlayer7,34,32,1,1,0,0,0,0
118034,13,1,ComputerPlayer7,25,22,1,2,0,0,0,0
118024,22,0,ComputerPlayer7,46,37,4,5,0,0,0,0
118031,12,0,ComputerPlayer7,38,32,4,2,0,0,0,0
118017,18,0,ComputerPlayer7,59,54,0,5,0,0,0,0
118020,18,0,ComputerPlayer7,62,61,1,0,0,0,0,0
118027,18,0,ComputerPlayer7,43,39,4,0,0,0,0,0
118014,18,0,ComputerPlayer7,59,59,0,0,0,0,0,0
118007,16,0,ComputerPlayer7,74,70,4,0,0,0,0,0
118009,17,1,ComputerPlayer7,69,62,6,1,0,0,0,0
117983,25,1,ComputerPlayer7,122,99,11,12,0,0,0,0
118035,18,0,ComputerPlayer7,52,43,8,1,0,0,0,0
118022,14,0,ComputerPlayer7,58,54,4,0,0,0,0,0
118038,14,0,ComputerPlayer7,24,24,0,0,0,0,0,0
118026,22,0,ComputerPlayer7,58,49,6,3,0,0,0,0
117990,34,0,ComputerPlayer7,155,126,9,20,0,0,0,0
118023,16,0,ComputerPlayer7,79,77,2,0,0,0,0,0
118043,15,1,ComputerPlayer7,28,28,0,0,0,0,0,0
118046,12,0,ComputerPlayer7,27,25,2,0,0,0,0,0
117998,19,1,ComputerPlayer7,129,120,2,7,0,0,0,0
118032,16,0,ComputerPlayer7,90,80,2,8,0,0,0,0
118045,11,1,ComputerPlayer7,30,24,5,1,0,0,0,0
118051,11,1,ComputerPlayer7,24,20,2,2,0,0,0,0
118050,12,0,ComputerPlayer7,30,30,0,0,0,0,0,0
118028,22,0,ComputerPlayer7,50,47,1,2,0,0,0,0
118037,22,0,ComputerPlayer7,48,42,4,2,0,0,0,0
118047,12,0,ComputerPlayer7,46,46,0,0,0,0,0,0
118039,20,0,ComputerPlayer7,59,59,0,0,0,0,0,0
118052,18,0,ComputerPlayer7,24,22,2,0,0,0,0,0
118042,12,0,ComputerPlayer7,53,53,0,0,0,0,0,0
118041,16,0,ComputerPlayer7,77,75,0,2,0,0,0,0
118054,12,0,ComputerPlayer7,31,30,0,1,0,0,0,0
118008,24,0,ComputerPlayer7,127,126,1,0,0,0,0,0
118063,13,1,ComputerPlayer7,16,16,0,0,0,0,0,0
118065,8,0,ComputerPlayer7,34,34,0,0,0,0,0,0
118003,26,0,ComputerPlayer7,114,109,5,0,0,0,0,0
118062,13,1,ComputerPlayer7,36,36,0,0,0,0,0,0
118069,12,0,ComputerPlayer7,16,14,2,0,0,0,0,0
118044,14,0,ComputerPlayer7,44,43,0,1,0,0,0,0
118029,21,1,ComputerPlayer7,96,88,3,5,0,0,0,0
117996,32,0,ComputerPlayer7,173,164,6,3,0,0,0,0
118033,22,0,ComputerPlayer7,86,80,2,4,0,0,0,0
118040,26,0,ComputerPlayer7,70,59,3,8,0,0,0,0
118071,12,0,ComputerPlayer7,24,22,2,0,0,0,0,0
118061,14,0,ComputerPlayer7,46,45,1,0,0,0,0,0
118068,10,0,ComputerPlayer7,39,38,1,0,0,0,0,0
118057,15,1,ComputerPlayer7,52,42,3,7,0,0,0,0
118070,17,1,ComputerPlayer7,31,30,1,0,0,0,0,0
118060,19,1,ComputerPlayer7,65,54,4,7,0,0,0,0
118059,15,1,ComputerPlayer7,47,47,0,0,0,0,0,0
118066,14,0,ComputerPlayer7,48,46,2,0,0,0,0,0
118064,13,1,ComputerPlayer7,50,42,2,6,0,0,0,0
118025,23,1,ComputerPlayer7,155,151,1,3,0,0,0,0
118053,19,1,ComputerPlayer7,66,65,1,0,0,0,0,0
118055,13,1,ComputerPlayer7,63,62,1,0,0,0,0,0
118058,18,0,ComputerPlayer7,75,72,3,0,0,0,0,0
118030,30,0,ComputerPlayer7,102,95,4,3,0,0,0,0
118081,13,1,ComputerPlayer7,17,15,1,1,0,0,0,0
118077,12,0,ComputerPlayer7,21,20,0,1,0,0,0,0
118083,10,0,ComputerPlayer7,22,21,1,0,0,0,0,0
118036,25,1,ComputerPlayer7,85,84,1,0,0,0,0,0
118049,20,0,ComputerPlayer7,92,91,0,1,0,0,0,0
118075,24,0,ComputerPlayer7,57,46,6,5,0,0,0,0
118010,26,0,ComputerPlayer7,117,113,4,0,0,0,0,0
118048,21,1,ComputerPlayer7,98,97,1,0,0,0,0,0
118093,12,0,ComputerPlayer7,32,24,3,5,0,0,0,0
118056,17,1,ComputerPlayer7,88,86,2,0,0,0,0,0
118074,12,0,ComputerPlayer7,52,52,0,0,0,0,0,0
118019,44,0,ComputerPlayer7,187,172,9,6,0,0,0,0
118089,14,0,ComputerPlayer7,22,22,0,0,0,0,0,0
118084,14,0,ComputerPlayer7,61,60,0,1,0,0,0,0
118085,14,0,ComputerPlayer7,46,40,4,2,0,0,0,0
118082,22,0,ComputerPlayer7,85,75,5,5,0,0,0,0
118094,12,0,ComputerPlayer7,48,43,4,1,0,0,0,0
118076,16,0,ComputerPlayer7,101,100,1,0,0,0,0,0
118104,10,0,ComputerPlayer7,13,11,2,0,0,0,0,0
118091,18,0,ComputerPlayer7,53,52,1,0,0,0,0,0
118102,12,0,ComputerPlayer7,35,35,0,0,0,0,0,0
118078,17,1,ComputerPlayer7,101,93,2,6,0,0,0,0
118097,19,1,ComputerPlayer7,44,38,6,0,0,0,0,0
118079,16,0,ComputerPlayer7,62,58,4,0,0,0,0,0
118096,14,0,ComputerPlayer7,68,67,0,1,0,0,0,0
118103,10,0,ComputerPlayer7,46,44,2,0,0,0,0,0
118111,10,0,ComputerPlayer7,42,37,1,4,0,0,0,0
118100,24,0,ComputerPlayer7,72,65,6,1,0,0,0,0
118107,15,1,ComputerPlayer7,31,28,3,0,0,0,0,0
118101,21,1,ComputerPlayer7,76,71,2,3,0,0,0,0
118072,38,0,ComputerPlayer7,78,73,4,1,0,0,0,0
118114,16,0,ComputerPlayer7,29,29,0,0,0,0,0,0
118073,36,0,ComputerPlayer7,118,111,6,1,0,0,0,0
118116,13,1,ComputerPlayer7,32,27,4,1,0,0,0,0
118112,15,1,ComputerPlayer7,41,35,2,4,0,0,0,0
118095,16,0,ComputerPlayer7,80,77,3,0,0,0,0,0
118117,13,1,ComputerPlayer7,42,38,2,2,0,0,0,0
118098,20,0,ComputerPlayer7,99,96,3,0,0,0,0,0
118108,23,1,ComputerPlayer7,50,46,4,0,0,0,0,0
118130,10,0,ComputerPlayer7,0,0,0,0,0,0,0,0
118067,26,0,ComputerPlayer7,130,125,5,0,0,0,0,0
118106,16,0,ComputerPlayer7,90,87,3,0,0,0,0,0
118118,21,1,ComputerPlayer7,44,40,4,0,0,0,0,0
118087,29,1,ComputerPlayer7,100,96,3,1,0,0,0,0
118127,17,1,ComputerPlayer7,35,31,3,1,0,0,0,0
118138,14,0,ComputerPlayer7,3,3,0,0,0,0,0,0
118113,19,1,ComputerPlayer7,68,67,1,0,0,0,0,0
118120,15,1,ComputerPlayer7,48,48,0,0,0,0,0,0
118126,14,0,ComputerPlayer7,24,22,0,2,0,0,0,0
118099,44,0,ComputerPlayer7,151,136,6,9,0,0,0,0
118121,16,0,ComputerPlayer7,57,56,1,0,0,0,0,0
118122,18,0,ComputerPlayer7,49,43,4,2,0,0,0,0
118125,15,1,ComputerPlayer7,46,41,2,3,0,0,0,0
118080,38,0,ComputerPlayer7,138,120,6,12,0,0,0,0
118105,20,0,ComputerPlayer7,97,95,2,0,0,0,0,0
118088,22,0,ComputerPlayer7,149,141,8,0,0,0,0,0
118110,33,1,ComputerPlayer7,100,91,3,6,0,0,0,0
118134,14,0,ComputerPlayer7,35,33,2,0,0,0,0,0
118109,20,0,ComputerPlayer7,120,119,1,0,0,0,0,0
118140,18,0,ComputerPlayer7,32,26,4,2,0,0,0,0
118133,16,0,ComputerPlayer7,48,45,0,3,0,0,0,0
118128,12,0,ComputerPlayer7,59,59,0,0,0,0,0,0
118146,16,0,ComputerPlayer7,16,10,5,1,0,0,0,0
118144,12,0,ComputerPlayer7,30,29,0,1,0,0,0,0
118131,14,0,ComputerPlayer7,72,71,1,0,0,0,0,0
118145,14,0,ComputerPlayer7,28,27,1,0,0,0,0,0
118149,14,0,ComputerPlayer7,26,23,0,3,0,0,0,0
118090,40,0,ComputerPlayer7,155,142,6,7,0,0,0,0
118150,16,0,ComputerPlayer7,22,19,0,3,0,0,0,0
118086,38,0,ComputerPlayer7,185,169,9,7,0,0,0,0
118124,22,0,ComputerPlayer7,93,91,2,0,0,0,0,0
118137,24,0,ComputerPlayer7,59,50,7,2,0,0,0,0
118158,14,0,ComputerPlayer7,16,13,1,2,0,0,0,0
118148,20,0,ComputerPlayer7,50,44,3,3,0,0,0,0
118142,20,0,ComputerPlayer7,57,51,6,0,0,0,0,0
118159,12,0,ComputerPlayer7,39,36,3,0,0,0,0,0
118161,9,1,ComputerPlayer7,22,22,0,0,0,0,0,0
118139,19,1,ComputerPlayer7,87,82,3,2,0,0,0,0
118123,18,0,ComputerPlayer7,85,84,1,0,0,0,0,0
118155,12,0,ComputerPlayer7,41,39,0,2,0,0,0,0
118136,16,0,ComputerPlayer7,87,84,1,2,0,0,0,0
118143,14,0,ComputerPlayer7,74,72,2,0,0,0,0,0
118171,12,0,ComputerPlayer7,3,1,2,0,0,0,0,0
118147,22,0,ComputerPlayer7,53,51,1,1,0,0,0,0
118151,17,1,ComputerPlayer7,57,48,4,5,0,0,0,0
118163,14,0,ComputerPlayer7,37,25,2,10,0,0,0,0
118132,15,1,ComputerPlayer7,97,94,3,0,0,0,0,0
118152,26,0,ComputerPlayer7,45,38,3,4,0,0,0,0
118129,16,0,ComputerPlayer7,85,83,2,0,0,0,0,0
118135,24,0,ComputerPlayer7,87,75,10,2,0,0,0,0
118179,12,0,ComputerPlayer7,27,27,0,0,0,0,0,0
118154,19,1,ComputerPlayer7,51,43,4,4,0,0,0,0
118162,17,1,ComputerPlayer7,50,50,0,0,0,0,0,0
118168,12,0,ComputerPlayer7,47,35,3,9,0,0,0,0
118178,14,0,ComputerPlayer7,19,14,1,4,0,0,0,0
118164,18,0,ComputerPlayer7,49,41,6,2,0,0,0,0
118160,16,0,ComputerPlayer7,76,73,3,0,0,0,0,0
118156,16,0,ComputerPlayer7,88,83,4,1,0,0,0,0
118174,18,0,ComputerPlayer7,34,30,0,4,0,0,0,0
118191,10,0,ComputerPlayer7,1,1,0,0,0,0,0,0
118172,14,0,ComputerPlayer7,57,54,2,1,0,0,0,0
118175,25,1,ComputerPlayer7,58,51,3,4,0,0,0,0
118157,18,0,ComputerPlayer7,107,101,2,4,0,0,0,0
118166,16,0,ComputerPlayer7,67,62,5,0,0,0,0,0
118189,10,0,ComputerPlayer7,22,21,0,1,0,0,0,0
118176,32,0,ComputerPlayer7,51,47,4,0,0,0,0,0
118169,14,0,ComputerPlayer7,53,45,7,1,0,0,0,0
118188,18,0,ComputerPlayer7,56,55,0,1,0,0,0,0
118181,16,0,ComputerPlayer7,52,48,3,1,0,0,0,0
118177,12,0,ComputerPlayer7,72,71,0,1,0,0,0,0
118185,16,0,ComputerPlayer7,59,58,1,0,0,0,0,0
118195,12,0,ComputerPlayer7,47,47,0,0,0,0,0,0
118182,22,0,ComputerPlayer7,85,78,3,4,0,0,0,0
118173,22,0,ComputerPlayer7,80,77,1,2,0,0,0,0
118193,16,0,ComputerPlayer7,48,46,1,1,0,0,0,0
118115,28,0,ComputerPlayer7,152,146,6,0,0,0,0,0
118190,17,1,ComputerPlayer7,64,64,0,0,0,0,0,0
118167,24,0,ComputerPlayer7,98,97,1,0,0,0,0,0
118141,24,0,ComputerPlayer7,144,136,7,1,0,0,0,0
118180,20,0,ComputerPlayer7,72,71,0,1,0,0,0,0
118196,15,1,ComputerPlayer7,52,49,1,2,0,0,0,0
118119,26,0,ComputerPlayer7,125,118,6,1,0,0,0,0
118209,14,0,ComputerPlayer7,16,16,0,0,0,0,0,0
118203,12,0,ComputerPlayer7,41,37,4,0,0,0,0,0
118165,20,0,ComputerPlayer7,88,84,2,2,0,0,0,0
118194,14,0,ComputerPlayer7,68,65,3,0,0,0,0,0
118192,12,0,ComputerPlayer7,58,55,3,0,0,0,0,0
118205,16,0,ComputerPlayer7,38,32,3,3,0,0,0,0
118187,18,0,ComputerPlayer7,92,90,0,2,0,0,0,0
118184,19,1,ComputerPlayer7,82,78,4,0,0,0,0,0
118199,16,0,ComputerPlayer7,62,62,0,0,0,0,0,0
118153,23,1,ComputerPlayer7,120,119,0,1,0,0,0,0
118222,10,0,ComputerPlayer7,4,3,1,0,0,0,0,0
118186,20,0,ComputerPlayer7,114,109,5,0,0,0,0,0
118208,14,0,ComputerPlayer7,34,31,0,3,0,0,0,0
118170,17,1,ComputerPlayer7,113,107,5,1,0,0,0,0
118211,15,1,ComputerPlayer7,40,40,0,0,0,0,0,0
118207,26,0,ComputerPlayer7,43,41,2,0,0,0,0,0
118183,16,0,ComputerPlayer7,97,93,2,2,0,0,0,0
118212,16,0,ComputerPlayer7,31,29,0,2,0,0,0,0
118200,19,1,ComputerPlayer7,88,83,5,0,0,0,0,0
118198,16,0,ComputerPlayer7,87,86,1,0,0,0,0,0
118219,12,0,ComputerPlayer7,37,37,0,0,0,0,0,0
118223,10,0,ComputerPlayer7,37,34,2,1,0,0,0,0
118224,13,1,ComputerPlayer7,51,43,3,5,0,0,0,0
118214,19,1,ComputerPlayer7,46,43,2,1,0,0,0,0
118218,20,0,ComputerPlayer7,61,48,4,9,0,0,0,0
118236,10,0,ComputerPlayer7,3,1,2,0,0,0,0,0
118215,18,0,ComputerPlayer7,51,50,1,0,0,0,0,0
118228,15,1,ComputerPlayer7,43,39,4,0,0,0,0,0
118204,16,0,ComputerPlayer7,86,86,0,0,0,0,0,0
118206,25,1,ComputerPlayer7,93,90,3,0,0,0,0,0
118235,14,0,ComputerPlayer7,50,50,0,0,0,0,0,0
118225,15,1,ComputerPlayer7,65,55,7,3,0,0,0,0
118241,12,0,ComputerPlayer7,26,22,1,3,0,0,0,0
118220,13,1,ComputerPlayer7,78,69,3,6,0,0,0,0
118216,34,0,ComputerPlayer7,63,57,6,0,0,0,0,0
118243,8,0,ComputerPlayer7,20,19,1,0,0,0,0,0
118202,20,0,ComputerPlayer7,92,90,2,0,0,0,0,0
118221,26,0,ComputerPlayer7,97,84,4,9,0,0,0,0
118234,10,0,ComputerPlayer7,46,46,0,0,0,0,0,0
118232,13,1,ComputerPlayer7,56,56,0,0,0,0,0,0
118229,22,0,ComputerPlayer7,76,70,3,3,0,0,0,0
118210,18,0,ComputerPlayer7,101,100,1,0,0,0,0,0
118197,18,0,ComputerPlayer7,87,82,5,0,0,0,0,0
118233,13,1,ComputerPlayer7,54,44,3,7,0,0,0,0
118246,12,0,ComputerPlayer7,18,15,2,1,0,0,0,0
118217,22,0,ComputerPlayer7,74,66,8,0,0,0,0,0
118245,16,0,ComputerPlayer7,66,59,6,1,0,0,0,0
118238,14,0,ComputerPlayer7,50,49,1,0,0,0,0,0
118240,20,0,ComputerPlayer7,48,48,0,0,0,0,0,0
118213,23,1,ComputerPlayer7,104,102,0,2,0,0,0,0
118092,53,0,ComputerPlayer7,305,281,14,10,0,0,0,0
118227,19,1,ComputerPlayer7,104,95,7,2,0,0,0,0
118260,14,0,ComputerPlayer7,23,22,1,0,0,0,0,0
118262,12,0,ComputerPlayer7,20,18,2,0,0,0,0,0
118253,12,0,ComputerPlayer7,51,50,1,0,0,0,0,0
118231,20,0,ComputerPlayer7,84,79,2,3,0,0,0,0
118249,12,0,ComputerPlayer7,68,68,0,0,0,0,0,0
118237,19,1,ComputerPlayer7,85,85,0,0,0,0,0,0
118264,12,0,ComputerPlayer7,26,24,1,1,0,0,0,0
118256,15,0,ComputerPlayer7,59,56,3,0,0,0,0,0
118247,17,1,ComputerPlayer7,66,62,4,0,0,0,0,0
118242,18,0,ComputerPlayer7,85,82,3,0,0,0,0,0
118263,23,0,ComputerPlayer7,43,36,5,2,0,0,0,0
118268,15,1,ComputerPlayer7,43,40,1,2,0,0,0,0
118258,21,1,ComputerPlayer7,89,86,3,0,0,0,0,0
118226,20,0,ComputerPlayer7,141,127,6,8,0,0,0,0
118267,14,0,ComputerPlayer7,49,37,3,9,0,0,0,0
118201,32,0,ComputerPlayer7,172,165,7,0,0,0,0,0
118257,18,0,ComputerPlayer7,70,69,1,0,0,0,0,0
118265,14,0,ComputerPlayer7,47,45,2,0,0,0,0,0
118230,27,1,ComputerPlayer7,139,135,1,3,0,0,0,0
118244,18,0,ComputerPlayer7,92,89,3,0,0,0,0,0
118251,29,1,ComputerPlayer7,91,79,11,1,0,0,0,0
118269,14,0,ComputerPlayer7,46,42,0,4,0,0,0,0
118254,21,1,ComputerPlayer7,96,89,5,2,0,0,0,0
118281,16,0,ComputerPlayer7,45,39,3,3,0,0,0,0
118273,12,0,ComputerPlayer7,53,45,5,3,0,0,0,0
118266,19,1,ComputerPlayer7,75,74,1,0,0,0,0,0
118252,16,0,ComputerPlayer7,84,83,1,0,0,0,0,0
118280,15,1,ComputerPlayer7,37,37,0,0,0,0,0,0
118250,24,0,ComputerPlayer7,130,130,0,0,0,0,0,0
118288,15,1,ComputerPlayer7,38,37,1,0,0,0,0,0
118291,14,0,ComputerPlayer7,32,25,3,4,0,0,0,0
118277,20,0,ComputerPlayer7,87,70,8,9,0,0,0,0
118294,10,0,ComputerPlayer7,26,26,0,0,0,0,0,0
118286,12,0,ComputerPlayer7,46,46,0,0,0,0,0,0
118290,13,1,ComputerPlayer7,51,50,0,1,0,0,0,0
118283,10,0,ComputerPlayer7,54,54,0,0,0,0,0,0
118271,19,1,ComputerPlayer7,87,87,0,0,0,0,0,0
118282,19,1,ComputerPlayer7,66,62,1,3,0,0,0,0
118272,16,0,ComputerPlayer7,103,103,0,0,0,0,0,0
118239,30,0,ComputerPlayer7,145,142,3,0,0,0,0,0
118296,10,0,ComputerPlayer7,31,25,0,6,0,0,0,0
118278,22,0,ComputerPlayer7,117,105,3,9,0,0,0,0
118293,12,0,ComputerPlayer7,47,45,0,2,0,0,0,0
118279,21,1,ComputerPlayer7,82,74,5,3,0,0,0,0
118295,11,1,ComputerPlayer7,45,45,0,0,0,0,0,0
118304,10,0,ComputerPlayer7,12,12,0,0,0,0,0,0
