episode,turns,won,opponent_type,rl_total,rl_action_head,rl_target_head,rl_card_select_head,opp_total,opp_action_head,opp_target_head,opp_card_select_head
102034,27,1,ComputerPlayer7,95,90,5,0,0,0,0,0
102014,24,0,ComputerPlayer7,116,111,5,0,0,0,0,0
102101,14,0,ComputerPlayer7,46,43,1,2,0,0,0,0
102093,15,1,ComputerPlayer7,54,50,2,2,0,0,0,0
102111,12,0,ComputerPlayer7,33,33,0,0,0,0,0,0
102057,18,0,ComputerPlayer7,79,77,2,0,0,0,0,0
102104,16,0,ComputerPlayer7,51,48,1,2,0,0,0,0
102096,14,0,ComputerPlayer7,65,64,1,0,0,0,0,0
102081,16,0,ComputerPlayer7,75,73,2,0,0,0,0,0
102052,16,0,ComputerPlayer7,80,72,8,0,0,0,0,0
102094,24,0,ComputerPlayer7,76,70,3,3,0,0,0,0
102073,17,1,ComputerPlayer7,101,97,1,3,0,0,0,0
102076,18,0,ComputerPlayer7,85,84,1,0,0,0,0,0
102119,14,0,ComputerPlayer7,30,25,2,3,0,0,0,0
102120,15,1,ComputerPlayer7,37,37,0,0,0,0,0,0
102097,14,0,ComputerPlayer7,68,61,2,5,0,0,0,0
102079,19,1,ComputerPlayer7,81,74,7,0,0,0,0,0
102088,15,1,ComputerPlayer7,70,68,2,0,0,0,0,0
102069,25,1,ComputerPlayer7,75,69,4,2,0,0,0,0
102121,10,0,ComputerPlayer7,42,40,1,1,0,0,0,0
102115,12,0,ComputerPlayer7,32,24,7,1,0,0,0,0
102071,23,1,ComputerPlayer7,76,72,1,3,0,0,0,0
102122,16,0,ComputerPlayer7,51,46,4,1,0,0,0,0
102058,28,0,ComputerPlayer7,133,120,8,5,0,0,0,0
102131,16,0,ComputerPlayer7,26,23,1,2,0,0,0,0
102105,26,0,ComputerPlayer7,70,60,4,6,0,0,0,0
102137,10,0,ComputerPlayer7,12,10,1,1,0,0,0,0
102117,22,0,ComputerPlayer7,69,61,7,1,0,0,0,0
102109,18,0,ComputerPlayer7,58,55,3,0,0,0,0,0
102133,10,0,ComputerPlayer7,24,21,2,1,0,0,0,0
102087,14,0,ComputerPlayer7,68,68,0,0,0,0,0,0
102132,14,0,ComputerPlayer7,33,29,4,0,0,0,0,0
102037,18,0,ComputerPlayer7,85,82,3,0,0,0,0,0
102123,16,0,ComputerPlayer7,47,44,3,0,0,0,0,0
102146,8,0,ComputerPlayer7,28,28,0,0,0,0,0,0
102110,28,0,ComputerPlayer7,61,54,5,2,0,0,0,0
102099,14,0,ComputerPlayer7,85,77,1,7,0,0,0,0
102125,16,0,ComputerPlayer7,63,62,1,0,0,0,0,0
102108,20,0,ComputerPlayer7,63,61,2,0,0,0,0,0
102141,20,0,ComputerPlayer7,30,30,0,0,0,0,0,0
102159,12,0,ComputerPlayer7,5,5,0,0,0,0,0,0
102106,17,1,ComputerPlayer7,83,72,7,4,0,0,0,0
102062,32,0,ComputerPlayer7,167,149,10,8,0,0,0,0
102124,16,0,ComputerPlayer7,37,34,2,1,0,0,0,0
102116,18,0,ComputerPlayer7,81,78,1,2,0,0,0,0
102114,25,1,ComputerPlayer7,91,80,4,7,0,0,0,0
102139,11,0,ComputerPlayer7,53,51,2,0,0,0,0,0
102142,10,0,ComputerPlayer7,25,23,2,0,0,0,0,0
102147,12,0,ComputerPlayer7,33,27,3,3,0,0,0,0
102130,16,0,ComputerPlayer7,65,65,0,0,0,0,0,0
102140,14,0,ComputerPlayer7,45,44,1,0,0,0,0,0
102112,19,1,ComputerPlayer7,89,86,3,0,0,0,0,0
102113,21,0,ComputerPlayer7,92,88,4,0,0,0,0,0
102126,22,0,ComputerPlayer7,68,66,2,0,0,0,0,0
102098,17,1,ComputerPlayer7,80,78,2,0,0,0,0,0
102127,22,0,ComputerPlayer7,96,90,3,3,0,0,0,0
102178,14,0,ComputerPlayer7,1,1,0,0,0,0,0,0
102135,28,0,ComputerPlayer7,71,59,0,12,0,0,0,0
102138,12,0,ComputerPlayer7,50,47,3,0,0,0,0,0
102143,12,0,ComputerPlayer7,69,58,0,11,0,0,0,0
102149,14,0,ComputerPlayer7,56,56,0,0,0,0,0,0
102166,14,0,ComputerPlayer7,15,12,3,0,0,0,0,0
102148,10,0,ComputerPlayer7,31,30,1,0,0,0,0,0
102172,12,0,ComputerPlayer7,26,21,2,3,0,0,0,0
102154,12,0,ComputerPlayer7,45,43,2,0,0,0,0,0
102163,8,0,ComputerPlayer7,26,26,0,0,0,0,0,0
102151,17,1,ComputerPlayer7,50,43,5,2,0,0,0,0
102158,15,1,ComputerPlayer7,40,39,1,0,0,0,0,0
102150,18,0,ComputerPlayer7,57,56,1,0,0,0,0,0
102084,22,0,ComputerPlayer7,104,98,6,0,0,0,0,0
102153,18,0,ComputerPlayer7,71,70,1,0,0,0,0,0
102152,17,1,ComputerPlayer7,53,52,0,1,0,0,0,0
102177,14,0,ComputerPlayer7,28,24,3,1,0,0,0,0
102162,18,0,ComputerPlayer7,45,42,2,1,0,0,0,0
102157,12,0,ComputerPlayer7,58,56,0,2,0,0,0,0
102167,18,0,ComputerPlayer7,39,36,3,0,0,0,0,0
102164,12,0,ComputerPlayer7,49,47,2,0,0,0,0,0
102128,26,0,ComputerPlayer7,84,74,10,0,0,0,0,0
102144,23,1,ComputerPlayer7,83,76,7,0,0,0,0,0
102170,18,0,ComputerPlayer7,35,34,1,0,0,0,0,0
102129,20,0,ComputerPlayer7,89,81,7,1,0,0,0,0
102189,15,1,ComputerPlayer7,31,30,1,0,0,0,0,0
102175,16,0,ComputerPlayer7,47,46,1,0,0,0,0,0
102095,27,1,ComputerPlayer7,146,137,9,0,0,0,0,0
102169,16,0,ComputerPlayer7,53,47,2,4,0,0,0,0
102179,15,1,ComputerPlayer7,43,40,3,0,0,0,0,0
102176,15,1,ComputerPlayer7,51,46,3,2,0,0,0,0
102183,16,0,ComputerPlayer7,46,45,1,0,0,0,0,0
102182,16,0,ComputerPlayer7,62,56,5,1,0,0,0,0
102187,26,0,ComputerPlayer7,38,35,3,0,0,0,0,0
102181,14,0,ComputerPlayer7,52,50,2,0,0,0,0,0
102202,10,0,ComputerPlayer7,27,24,2,1,0,0,0,0
102195,12,0,ComputerPlayer7,38,35,2,1,0,0,0,0
102134,28,0,ComputerPlayer7,110,105,5,0,0,0,0,0
102171,14,0,ComputerPlayer7,57,52,5,0,0,0,0,0
102165,22,0,ComputerPlayer7,90,78,10,2,0,0,0,0
102136,25,1,ComputerPlayer7,113,106,3,4,0,0,0,0
102039,44,0,ComputerPlayer7,234,212,14,8,0,0,0,0
102198,12,0,ComputerPlayer7,29,29,0,0,0,0,0,0
102160,17,1,ComputerPlayer7,45,44,1,0,0,0,0,0
102174,18,0,ComputerPlayer7,45,38,6,1,0,0,0,0
102180,18,0,ComputerPlayer7,92,89,0,3,0,0,0,0
102184,17,1,ComputerPlayer7,53,49,4,0,0,0,0,0
102203,12,0,ComputerPlayer7,39,34,2,3,0,0,0,0
102192,21,1,ComputerPlayer7,73,70,0,3,0,0,0,0
102118,36,0,ComputerPlayer7,125,121,4,0,0,0,0,0
102199,20,0,ComputerPlayer7,27,26,0,1,0,0,0,0
102205,16,0,ComputerPlayer7,39,35,2,2,0,0,0,0
102193,22,0,ComputerPlayer7,71,60,1,10,0,0,0,0
102194,20,0,ComputerPlayer7,76,65,1,10,0,0,0,0
102216,14,0,ComputerPlayer7,33,31,1,1,0,0,0,0
102213,17,1,ComputerPlayer7,36,30,1,5,0,0,0,0
102185,24,0,ComputerPlayer7,81,76,1,4,0,0,0,0
102217,14,0,ComputerPlayer7,28,25,3,0,0,0,0,0
102209,12,0,ComputerPlayer7,44,43,1,0,0,0,0,0
102219,10,0,ComputerPlayer7,28,27,1,0,0,0,0,0
102191,23,1,ComputerPlayer7,98,89,4,5,0,0,0,0
102200,22,0,ComputerPlayer7,78,71,6,1,0,0,0,0
102190,19,1,ComputerPlayer7,82,72,3,7,0,0,0,0
102168,36,0,ComputerPlayer7,140,132,6,2,0,0,0,0
102230,16,0,ComputerPlayer7,39,29,1,9,0,0,0,0
102225,15,1,ComputerPlayer7,42,42,0,0,0,0,0,0
102161,21,1,ComputerPlayer7,118,113,4,1,0,0,0,0
102223,20,0,ComputerPlayer7,53,48,0,5,0,0,0,0
102220,12,0,ComputerPlayer7,48,48,0,0,0,0,0,0
102197,23,1,ComputerPlayer7,84,80,2,2,0,0,0,0
102201,28,0,ComputerPlayer7,79,66,6,7,0,0,0,0
102173,32,0,ComputerPlayer7,163,155,5,3,0,0,0,0
102233,15,1,ComputerPlayer7,54,49,4,1,0,0,0,0
102229,15,1,ComputerPlayer7,49,48,1,0,0,0,0,0
102227,18,0,ComputerPlayer7,57,53,1,3,0,0,0,0
102239,16,0,ComputerPlayer7,46,44,1,1,0,0,0,0
102236,16,0,ComputerPlayer7,58,50,4,4,0,0,0,0
102245,10,0,ComputerPlayer7,17,14,3,0,0,0,0,0
102221,24,0,ComputerPlayer7,75,60,11,4,0,0,0,0
102155,18,0,ComputerPlayer7,104,100,4,0,0,0,0,0
102246,10,0,ComputerPlayer7,29,23,5,1,0,0,0,0
102228,19,1,ComputerPlayer7,50,44,2,4,0,0,0,0
102186,32,0,ComputerPlayer7,134,128,6,0,0,0,0,0
102226,14,0,ComputerPlayer7,66,64,2,0,0,0,0,0
102248,18,0,ComputerPlayer7,18,18,0,0,0,0,0,0
102214,18,0,ComputerPlayer7,71,64,7,0,0,0,0,0
102207,26,0,ComputerPlayer7,103,95,4,4,0,0,0,0
102243,12,0,ComputerPlayer7,40,34,6,0,0,0,0,0
102210,20,0,ComputerPlayer7,91,85,6,0,0,0,0,0
102231,16,0,ComputerPlayer7,59,57,2,0,0,0,0,0
102254,12,0,ComputerPlayer7,26,24,2,0,0,0,0,0
102263,18,0,ComputerPlayer7,17,16,0,1,0,0,0,0
102259,12,0,ComputerPlayer7,27,27,0,0,0,0,0,0
102206,20,0,ComputerPlayer7,103,94,8,1,0,0,0,0
102211,21,1,ComputerPlayer7,96,94,2,0,0,0,0,0
102257,14,0,ComputerPlayer7,35,34,1,0,0,0,0,0
102260,10,0,ComputerPlayer7,33,28,4,1,0,0,0,0
102218,32,0,ComputerPlayer7,138,128,7,3,0,0,0,0
102271,12,0,ComputerPlayer7,19,19,0,0,0,0,0,0
102208,28,0,ComputerPlayer7,132,118,9,5,0,0,0,0
102240,14,0,ComputerPlayer7,75,70,3,2,0,0,0,0
102264,12,0,ComputerPlayer7,38,35,3,0,0,0,0,0
102256,14,0,ComputerPlayer7,49,38,2,9,0,0,0,0
102249,18,0,ComputerPlayer7,54,52,2,0,0,0,0,0
102241,20,0,ComputerPlayer7,71,57,5,9,0,0,0,0
102276,8,0,ComputerPlayer7,14,14,0,0,0,0,0,0
102275,14,0,ComputerPlayer7,23,19,0,4,0,0,0,0
102204,12,0,ComputerPlayer7,72,69,3,0,0,0,0,0
102251,20,0,ComputerPlayer7,59,57,2,0,0,0,0,0
102244,24,0,ComputerPlayer7,73,65,5,3,0,0,0,0
102235,26,0,ComputerPlayer7,129,123,6,0,0,0,0,0
102258,16,0,ComputerPlayer7,70,67,2,1,0,0,0,0
102266,12,0,ComputerPlayer7,62,54,5,3,0,0,0,0
102212,24,0,ComputerPlayer7,132,123,6,3,0,0,0,0
102265,13,1,ComputerPlayer7,55,54,1,0,0,0,0,0
102272,35,1,ComputerPlayer7,59,54,3,2,0,0,0,0
102273,18,0,ComputerPlayer7,59,54,0,5,0,0,0,0
102222,32,0,ComputerPlayer7,155,136,11,8,0,0,0,0
102296,12,0,ComputerPlayer7,1,1,0,0,0,0,0,0
102261,14,0,ComputerPlayer7,48,45,3,0,0,0,0,0
102215,28,0,ComputerPlayer7,107,100,3,4,0,0,0,0
102250,18,0,ComputerPlayer7,75,70,3,2,0,0,0,0
102291,10,0,ComputerPlayer7,6,6,0,0,0,0,0,0
102234,28,0,ComputerPlayer7,123,116,4,3,0,0,0,0
102238,28,0,ComputerPlayer7,113,98,8,7,0,0,0,0
102284,12,0,ComputerPlayer7,30,27,3,0,0,0,0,0
102287,10,0,ComputerPlayer7,30,30,0,0,0,0,0,0
102262,22,0,ComputerPlayer7,91,88,3,0,0,0,0,0
102286,12,0,ComputerPlayer7,29,29,0,0,0,0,0,0
102282,13,1,ComputerPlayer7,43,42,1,0,0,0,0,0
102268,19,1,ComputerPlayer7,71,69,2,0,0,0,0,0
102253,19,1,ComputerPlayer7,89,81,4,4,0,0,0,0
102188,33,1,ComputerPlayer7,159,155,3,1,0,0,0,0
102295,12,0,ComputerPlayer7,15,15,0,0,0,0,0,0
102270,21,1,ComputerPlayer7,78,64,8,6,0,0,0,0
102232,26,0,ComputerPlayer7,135,127,4,4,0,0,0,0
102290,16,0,ComputerPlayer7,40,29,4,7,0,0,0,0
102247,20,0,ComputerPlayer7,75,74,1,0,0,0,0,0
102145,52,0,ComputerPlayer7,321,286,15,20,0,0,0,0
102297,11,1,ComputerPlayer7,18,18,0,0,0,0,0,0
102242,21,1,ComputerPlayer7,103,99,4,0,0,0,0,0
102292,17,1,ComputerPlayer7,30,29,1,0,0,0,0,0
102283,25,1,ComputerPlayer7,63,54,3,6,0,0,0,0
102311,12,0,ComputerPlayer7,15,13,1,1,0,0,0,0
102308,10,0,ComputerPlayer7,30,27,3,0,0,0,0,0
102237,23,1,ComputerPlayer7,107,106,1,0,0,0,0,0
102307,13,1,ComputerPlayer7,26,26,0,0,0,0,0,0
102293,15,1,ComputerPlayer7,39,32,6,1,0,0,0,0
102280,18,0,ComputerPlayer7,55,49,5,1,0,0,0,0
102301,13,1,ComputerPlayer7,34,29,1,4,0,0,0,0
102304,16,0,ComputerPlayer7,36,32,2,2,0,0,0,0
102303,18,0,ComputerPlayer7,41,34,4,3,0,0,0,0
102300,17,1,ComputerPlayer7,46,41,2,3,0,0,0,0
102267,15,1,ComputerPlayer7,66,65,1,0,0,0,0,0
102306,16,0,ComputerPlayer7,39,36,2,1,0,0,0,0
102274,27,1,ComputerPlayer7,92,75,4,13,0,0,0,0
102252,36,0,ComputerPlayer7,97,86,8,3,0,0,0,0
102298,20,0,ComputerPlayer7,49,43,0,6,0,0,0,0
102279,24,0,ComputerPlayer7,71,60,10,1,0,0,0,0
102277,21,1,ComputerPlayer7,72,68,3,1,0,0,0,0
102289,19,1,ComputerPlayer7,69,64,1,4,0,0,0,0
102310,16,0,ComputerPlayer7,27,24,3,0,0,0,0,0
102156,30,0,ComputerPlayer7,189,183,6,0,0,0,0,0
102317,11,1,ComputerPlayer7,28,28,0,0,0,0,0,0
102318,9,1,ComputerPlayer7,48,47,1,0,0,0,0,0
102323,16,0,ComputerPlayer7,40,38,2,0,0,0,0,0
102340,10,0,ComputerPlayer7,13,12,1,0,0,0,0,0
102312,22,0,ComputerPlayer7,54,44,4,6,0,0,0,0
102299,14,0,ComputerPlayer7,63,59,3,1,0,0,0,0
102285,28,0,ComputerPlayer7,70,67,3,0,0,0,0,0
102281,16,0,ComputerPlayer7,72,70,1,1,0,0,0,0
102343,8,0,ComputerPlayer7,8,8,0,0,0,0,0,0
102224,24,0,ComputerPlayer7,146,143,3,0,0,0,0,0
102326,16,0,ComputerPlayer7,36,35,1,0,0,0,0,0
102315,28,0,ComputerPlayer7,52,49,1,2,0,0,0,0
102302,14,0,ComputerPlayer7,51,49,2,0,0,0,0,0
102337,11,1,ComputerPlayer7,28,27,1,0,0,0,0,0
102305,20,0,ComputerPlayer7,43,42,1,0,0,0,0,0
102294,21,1,ComputerPlayer7,63,62,1,0,0,0,0,0
102354,8,0,ComputerPlayer7,27,27,0,0,0,0,0,0
102338,16,0,ComputerPlayer7,34,34,0,0,0,0,0,0
102196,30,0,ComputerPlayer7,154,146,8,0,0,0,0,0
102314,19,1,ComputerPlayer7,52,46,4,2,0,0,0,0
102255,26,0,ComputerPlayer7,116,104,9,3,0,0,0,0
102336,17,1,ComputerPlayer7,47,39,6,2,0,0,0,0
102288,25,1,ComputerPlayer7,110,104,3,3,0,0,0,0
102342,11,0,ComputerPlayer7,28,27,1,0,0,0,0,0
102316,17,1,ComputerPlayer7,54,51,3,0,0,0,0,0
102339,22,0,ComputerPlayer7,51,46,5,0,0,0,0,0
102335,14,0,ComputerPlayer7,38,38,0,0,0,0,0,0
102328,18,0,ComputerPlayer7,61,45,3,13,0,0,0,0
102330,16,0,ComputerPlayer7,33,32,1,0,0,0,0,0
102355,12,0,ComputerPlayer7,19,18,1,0,0,0,0,0
102346,12,0,ComputerPlayer7,31,25,2,4,0,0,0,0
102345,14,0,ComputerPlayer7,31,27,2,2,0,0,0,0
102331,15,1,ComputerPlayer7,41,41,0,0,0,0,0,0
102324,12,0,ComputerPlayer7,58,55,1,2,0,0,0,0
102357,13,1,ComputerPlayer7,21,21,0,0,0,0,0,0
102348,16,0,ComputerPlayer7,42,38,0,4,0,0,0,0
102329,16,0,ComputerPlayer7,57,56,1,0,0,0,0,0
102376,8,0,ComputerPlayer7,4,4,0,0,0,0,0,0
102352,16,0,ComputerPlayer7,45,44,0,1,0,0,0,0
102321,21,1,ComputerPlayer7,77,76,1,0,0,0,0,0
102347,10,0,ComputerPlayer7,37,35,1,1,0,0,0,0
102319,14,0,ComputerPlayer7,68,65,1,2,0,0,0,0
102313,23,1,ComputerPlayer7,78,71,6,1,0,0,0,0
102269,30,0,ComputerPlayer7,142,136,6,0,0,0,0,0
102341,10,0,ComputerPlayer7,42,40,2,0,0,0,0,0
102356,12,0,ComputerPlayer7,35,28,0,7,0,0,0,0
102358,12,0,ComputerPlayer7,46,46,0,0,0,0,0,0
102320,17,1,ComputerPlayer7,92,83,6,3,0,0,0,0
102363,18,0,ComputerPlayer7,31,24,0,7,0,0,0,0
102332,18,0,ComputerPlayer7,74,71,3,0,0,0,0,0
102309,20,0,ComputerPlayer7,66,64,0,2,0,0,0,0
102365,20,0,ComputerPlayer7,33,32,1,0,0,0,0,0
102351,12,0,ComputerPlayer7,52,52,0,0,0,0,0,0
102368,12,0,ComputerPlayer7,38,32,1,5,0,0,0,0
102350,14,0,ComputerPlayer7,53,46,1,6,0,0,0,0
102377,14,0,ComputerPlayer7,37,36,1,0,0,0,0,0
102382,12,0,ComputerPlayer7,19,18,1,0,0,0,0,0
102387,10,0,ComputerPlayer7,30,27,2,1,0,0,0,0
102322,20,0,ComputerPlayer7,79,72,2,5,0,0,0,0
102393,11,1,ComputerPlayer7,22,22,0,0,0,0,0,0
102371,13,1,ComputerPlayer7,63,56,2,5,0,0,0,0
102380,12,0,ComputerPlayer7,40,39,0,1,0,0,0,0
102349,14,0,ComputerPlayer7,74,72,0,2,0,0,0,0
102373,15,1,ComputerPlayer7,50,45,1,4,0,0,0,0
102325,16,0,ComputerPlayer7,76,71,5,0,0,0,0,0
102379,12,0,ComputerPlayer7,43,43,0,0,0,0,0,0
102386,17,1,ComputerPlayer7,40,37,1,2,0,0,0,0
102394,12,0,ComputerPlayer7,29,18,0,11,0,0,0,0
102396,16,0,ComputerPlayer7,15,15,0,0,0,0,0,0
102401,14,0,ComputerPlayer7,15,14,0,1,0,0,0,0
102402,8,0,ComputerPlayer7,15,15,0,0,0,0,0,0
102361,14,0,ComputerPlayer7,61,60,1,0,0,0,0,0
102360,23,1,ComputerPlayer7,70,58,3,9,0,0,0,0
102390,18,0,ComputerPlayer7,28,28,0,0,0,0,0,0
102364,18,0,ComputerPlayer7,59,54,4,1,0,0,0,0
102406,10,0,ComputerPlayer7,28,28,0,0,0,0,0,0
102391,18,0,ComputerPlayer7,44,44,0,0,0,0,0,0
102388,10,0,ComputerPlayer7,47,43,2,2,0,0,0,0
102392,12,0,ComputerPlayer7,49,45,3,1,0,0,0,0
102353,14,0,ComputerPlayer7,54,50,2,2,0,0,0,0
102378,22,0,ComputerPlayer7,54,51,1,2,0,0,0,0
102372,17,1,ComputerPlayer7,61,60,0,1,0,0,0,0
102278,33,1,ComputerPlayer7,175,157,17,1,0,0,0,0
102369,16,0,ComputerPlayer7,70,69,1,0,0,0,0,0
102389,15,1,ComputerPlayer7,50,49,1,0,0,0,0,0
102397,16,0,ComputerPlayer7,41,33,2,6,0,0,0,0
102375,18,0,ComputerPlayer7,58,57,1,0,0,0,0,0
102334,22,0,ComputerPlayer7,112,107,5,0,0,0,0,0
102405,16,0,ComputerPlayer7,39,38,1,0,0,0,0,0
102344,25,1,ComputerPlayer7,112,98,7,7,0,0,0,0
102366,18,0,ComputerPlayer7,89,83,2,4,0,0,0,0
102417,12,0,ComputerPlayer7,29,28,1,0,0,0,0,0
102416,12,0,ComputerPlayer7,26,18,6,2,0,0,0,0
102327,21,1,ComputerPlayer7,115,110,4,1,0,0,0,0
102403,10,0,ComputerPlayer7,43,43,0,0,0,0,0,0
102419,16,0,ComputerPlayer7,29,27,2,0,0,0,0,0
102407,12,0,ComputerPlayer7,42,42,0,0,0,0,0,0
102410,18,0,ComputerPlayer7,33,33,0,0,0,0,0,0
102333,30,0,ComputerPlayer7,119,109,7,3,0,0,0,0
102428,14,0,ComputerPlayer7,27,27,0,0,0,0,0,0
102374,18,0,ComputerPlayer7,84,80,3,1,0,0,0,0
102413,22,0,ComputerPlayer7,51,49,1,1,0,0,0,0
102441,12,0,ComputerPlayer7,1,1,0,0,0,0,0,0
102426,10,0,ComputerPlayer7,28,28,0,0,0,0,0,0
102421,8,0,ComputerPlayer7,37,36,1,0,0,0,0,0
102404,14,0,ComputerPlayer7,40,38,2,0,0,0,0,0
102411,13,1,ComputerPlayer7,47,40,6,1,0,0,0,0
102385,15,1,ComputerPlayer7,67,61,6,0,0,0,0,0
102399,20,0,ComputerPlayer7,54,52,2,0,0,0,0,0
102412,20,0,ComputerPlayer7,35,32,1,2,0,0,0,0
102433,14,0,ComputerPlayer7,34,32,0,2,0,0,0,0
102431,12,0,ComputerPlayer7,36,36,0,0,0,0,0,0
102383,19,1,ComputerPlayer7,92,91,1,0,0,0,0,0
102434,12,0,ComputerPlayer7,31,31,0,0,0,0,0,0
102395,20,0,ComputerPlayer7,60,58,2,0,0,0,0,0
102432,14,0,ComputerPlayer7,43,43,0,0,0,0,0,0
102384,26,0,ComputerPlayer7,66,64,2,0,0,0,0,0
102424,13,1,ComputerPlayer7,50,41,4,5,0,0,0,0
102429,18,0,ComputerPlayer7,50,46,3,1,0,0,0,0
102414,12,0,ComputerPlayer7,54,50,2,2,0,0,0,0
102440,10,0,ComputerPlayer7,27,22,3,2,0,0,0,0
102418,17,1,ComputerPlayer7,70,63,2,5,0,0,0,0
102400,22,0,ComputerPlayer7,80,75,3,2,0,0,0,0
102435,21,1,ComputerPlayer7,44,39,2,3,0,0,0,0
102452,12,0,ComputerPlayer7,35,25,3,7,0,0,0,0
102427,19,1,ComputerPlayer7,48,38,9,1,0,0,0,0
102438,14,0,ComputerPlayer7,35,29,1,5,0,0,0,0
102444,15,1,ComputerPlayer7,50,49,1,0,0,0,0,0
102423,16,0,ComputerPlayer7,61,53,6,2,0,0,0,0
102443,14,0,ComputerPlayer7,27,23,0,4,0,0,0,0
102437,12,0,ComputerPlayer7,36,35,1,0,0,0,0,0
102448,10,0,ComputerPlayer7,50,49,1,0,0,0,0,0
102425,18,0,ComputerPlayer7,82,79,3,0,0,0,0,0
102381,22,0,ComputerPlayer7,94,89,5,0,0,0,0,0
102447,14,0,ComputerPlayer7,47,44,1,2,0,0,0,0
102439,16,0,ComputerPlayer7,62,58,2,2,0,0,0,0
102362,38,0,ComputerPlayer7,136,113,10,13,0,0,0,0
102464,10,0,ComputerPlayer7,19,19,0,0,0,0,0,0
102359,38,0,ComputerPlayer7,131,109,10,12,0,0,0,0
102467,14,0,ComputerPlayer7,17,17,0,0,0,0,0,0
102422,15,1,ComputerPlayer7,72,67,4,1,0,0,0,0
102453,18,0,ComputerPlayer7,58,58,0,0,0,0,0,0
102442,16,0,ComputerPlayer7,67,65,1,1,0,0,0,0
102415,22,0,ComputerPlayer7,86,77,5,4,0,0,0,0
102409,21,1,ComputerPlayer7,108,106,1,1,0,0,0,0
102398,35,1,ComputerPlayer7,100,88,4,8,0,0,0,0
102370,28,0,ComputerPlayer7,131,125,6,0,0,0,0,0
102463,14,0,ComputerPlayer7,17,16,1,0,0,0,0,0
102465,14,0,ComputerPlayer7,29,21,3,5,0,0,0,0
102449,18,0,ComputerPlayer7,44,43,1,0,0,0,0,0
102451,15,1,ComputerPlayer7,77,65,2,10,0,0,0,0
102469,12,0,ComputerPlayer7,22,19,1,2,0,0,0,0
102462,18,0,ComputerPlayer7,33,32,0,1,0,0,0,0
102461,19,0,ComputerPlayer7,34,31,3,0,0,0,0,0
102474,12,0,ComputerPlayer7,28,27,1,0,0,0,0,0
102478,18,0,ComputerPlayer7,16,12,4,0,0,0,0,0
102490,10,0,ComputerPlayer7,27,27,0,0,0,0,0,0
102454,28,0,ComputerPlayer7,73,70,1,2,0,0,0,0
102487,12,0,ComputerPlayer7,17,15,1,1,0,0,0,0
102466,16,0,ComputerPlayer7,45,43,2,0,0,0,0,0
102472,22,0,ComputerPlayer7,41,37,1,3,0,0,0,0
102481,10,0,ComputerPlayer7,28,26,2,0,0,0,0,0
102479,11,1,ComputerPlayer7,33,33,0,0,0,0,0,0
102450,24,0,ComputerPlayer7,73,72,0,1,0,0,0,0
102473,17,1,ComputerPlayer7,38,31,0,7,0,0,0,0
102460,24,0,ComputerPlayer7,78,71,4,3,0,0,0,0
102476,15,1,ComputerPlayer7,47,45,2,0,0,0,0,0
102471,20,0,ComputerPlayer7,43,42,1,0,0,0,0,0
102497,12,0,ComputerPlayer7,31,31,0,0,0,0,0,0
102484,12,0,ComputerPlayer7,47,42,5,0,0,0,0,0
102486,15,1,ComputerPlayer7,52,51,1,0,0,0,0,0
102430,39,1,ComputerPlayer7,111,89,9,13,0,0,0,0
102494,14,0,ComputerPlayer7,32,31,1,0,0,0,0,0
102436,31,1,ComputerPlayer7,79,71,3,5,0,0,0,0
102408,20,0,ComputerPlayer7,96,90,6,0,0,0,0,0
102420,26,0,ComputerPlayer7,119,119,0,0,0,0,0,0
102459,21,0,ComputerPlayer7,81,69,7,5,0,0,0,0
102475,14,0,ComputerPlayer7,47,45,0,2,0,0,0,0
102500,10,0,ComputerPlayer7,39,39,0,0,0,0,0,0
102455,23,1,ComputerPlayer7,78,76,2,0,0,0,0,0
102516,16,0,ComputerPlayer7,4,3,1,0,0,0,0,0
102489,16,0,ComputerPlayer7,43,41,1,1,0,0,0,0
102468,24,0,ComputerPlayer7,67,56,7,4,0,0,0,0
102485,26,0,ComputerPlayer7,47,43,1,3,0,0,0,0
102515,12,0,ComputerPlayer7,27,27,0,0,0,0,0,0
102457,19,1,ComputerPlayer7,88,81,7,0,0,0,0,0
102482,20,0,ComputerPlayer7,62,58,4,0,0,0,0,0
102495,12,0,ComputerPlayer7,38,32,3,3,0,0,0,0
102493,16,0,ComputerPlayer7,59,57,1,1,0,0,0,0
102491,14,0,ComputerPlayer7,33,27,6,0,0,0,0,0
102480,18,0,ComputerPlayer7,72,69,3,0,0,0,0,0
102492,13,1,ComputerPlayer7,61,60,1,0,0,0,0,0
102445,38,0,ComputerPlayer7,83,74,5,4,0,0,0,0
102499,18,0,ComputerPlayer7,43,39,3,1,0,0,0,0
102456,23,1,ComputerPlayer7,97,87,6,4,0,0,0,0
102483,12,0,ComputerPlayer7,72,64,2,6,0,0,0,0
102510,14,0,ComputerPlayer7,39,38,1,0,0,0,0,0
102498,13,1,ComputerPlayer7,45,44,1,0,0,0,0,0
102523,16,0,ComputerPlayer7,33,33,0,0,0,0,0,0
102511,21,1,ComputerPlayer7,33,33,0,0,0,0,0,0
102501,22,0,ComputerPlayer7,40,38,2,0,0,0,0,0
102512,14,0,ComputerPlayer7,25,20,5,0,0,0,0,0
102506,16,0,ComputerPlayer7,52,50,1,1,0,0,0,0
